launch_position,observation_id,phase,attempt_id,requested_output_tokens,api_max_output_tokens,custom_id,seed
1236,prod-t03000-k0230,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1237,prod-t10000-k0058,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1238,prod-t00016-k0230,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1239,prod-t10000-k0202,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1240,prod-t10000-k0078,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1241,prod-t00016-k0002,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1242,prod-t10000-k0103,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1243,prod-t03000-k0055,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1244,prod-t00100-k0254,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1245,prod-t00016-k0280,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1246,prod-t00016-k0011,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1247,prod-t03000-k0278,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1248,prod-t00016-k0058,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1249,prod-t00100-k0336,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1250,prod-t00100-k0388,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1251,prod-t10000-k0117,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1252,prod-t03000-k0179,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1253,prod-t01000-k0338,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1254,prod-t10000-k0084,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1255,prod-t00016-k0325,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1256,prod-t00016-k0171,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1257,prod-t10000-k0325,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1258,prod-t00100-k0157,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1259,prod-t03000-k0234,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1260,prod-t03000-k0301,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1261,prod-t00100-k0014,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1262,prod-t03000-k0279,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1263,prod-t00100-k0084,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1264,prod-t03000-k0081,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1265,prod-t03000-k0364,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1266,prod-t01000-k0167,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1267,prod-t00016-k0003,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1268,prod-t00016-k0208,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1269,prod-t10000-k0184,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1270,prod-t01000-k0121,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1271,prod-t01000-k0382,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1272,prod-t03000-k0044,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1273,prod-t00016-k0101,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1274,prod-t01000-k0358,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1275,prod-t00100-k0331,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1276,prod-t00016-k0340,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1277,prod-t10000-k0195,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1278,prod-t01000-k0173,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1279,prod-t03000-k0097,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1280,prod-t00016-k0339,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1281,prod-t10000-k0307,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1282,prod-t01000-k0024,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1283,prod-t00016-k0185,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1284,prod-t10000-k0196,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1285,prod-t00100-k0218,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1286,prod-t01000-k0329,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1287,prod-t00100-k0193,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1288,prod-t10000-k0356,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1289,prod-t00100-k0140,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1290,prod-t01000-k0321,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1291,prod-t03000-k0045,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1292,prod-t01000-k0158,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1293,prod-t00016-k0138,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1294,prod-t00016-k0236,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1295,prod-t00016-k0270,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1296,prod-t03000-k0210,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1297,prod-t01000-k0183,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1298,prod-t00100-k0106,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1299,prod-t10000-k0080,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1300,prod-t03000-k0073,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1301,prod-t00016-k0001,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1302,prod-t00100-k0380,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1303,prod-t00100-k0255,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1304,prod-t01000-k0155,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1305,prod-t01000-k0022,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1306,prod-t03000-k0040,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1307,prod-t10000-k0124,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1308,prod-t00100-k0317,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1309,prod-t00100-k0093,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1310,prod-t10000-k0318,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1311,prod-t00100-k0208,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1312,prod-t01000-k0257,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1313,prod-t00100-k0189,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1314,prod-t00100-k0232,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1315,prod-t00100-k0299,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1316,prod-t00100-k0148,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1317,prod-t01000-k0026,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1318,prod-t10000-k0332,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1319,prod-t01000-k0162,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1320,prod-t01000-k0082,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1321,prod-t00016-k0005,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1322,prod-t00016-k0166,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1323,prod-t01000-k0055,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1324,prod-t00100-k0216,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1325,prod-t00100-k0081,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1326,prod-t10000-k0180,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1327,prod-t01000-k0388,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1328,prod-t00100-k0249,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1329,prod-t01000-k0166,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1330,prod-t10000-k0367,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1331,prod-t10000-k0359,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1332,prod-t03000-k0048,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1333,prod-t03000-k0375,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1334,prod-t00016-k0253,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1335,prod-t00100-k0158,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1336,prod-t01000-k0128,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1337,prod-t10000-k0261,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1338,prod-t00100-k0171,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1339,prod-t10000-k0265,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1340,prod-t01000-k0002,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1341,prod-t10000-k0049,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1342,prod-t03000-k0068,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1343,prod-t01000-k0164,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1344,prod-t01000-k0301,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1345,prod-t01000-k0113,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1346,prod-t10000-k0001,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1347,prod-t01000-k0318,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1348,prod-t00016-k0158,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1349,prod-t00016-k0263,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1350,prod-t00016-k0144,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1351,prod-t01000-k0309,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1352,prod-t10000-k0227,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1353,prod-t03000-k0047,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1354,prod-t03000-k0268,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1355,prod-t10000-k0281,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1356,prod-t00100-k0156,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1357,prod-t10000-k0159,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1358,prod-t03000-k0139,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1359,prod-t00016-k0251,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1360,prod-t10000-k0024,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1361,prod-t03000-k0029,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1362,prod-t01000-k0044,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1363,prod-t10000-k0397,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1364,prod-t01000-k0274,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1365,prod-t03000-k0072,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1366,prod-t00100-k0361,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1367,prod-t03000-k0004,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1368,prod-t00100-k0090,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1369,prod-t01000-k0099,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1370,prod-t01000-k0235,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1371,prod-t10000-k0172,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1372,prod-t01000-k0137,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1373,prod-t03000-k0159,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1374,prod-t01000-k0327,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1375,prod-t10000-k0102,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1376,prod-t10000-k0111,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1377,prod-t00100-k0058,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1378,prod-t10000-k0014,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1379,prod-t10000-k0219,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1380,prod-t03000-k0344,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1381,prod-t03000-k0197,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1382,prod-t00100-k0144,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1383,prod-t03000-k0271,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1384,prod-t10000-k0362,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1385,prod-t10000-k0186,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1386,prod-t00100-k0102,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1387,prod-t00100-k0395,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1388,prod-t00016-k0111,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1389,prod-t01000-k0115,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1390,prod-t01000-k0077,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1391,prod-t10000-k0174,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1392,prod-t01000-k0203,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1393,prod-t01000-k0352,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1394,prod-t00100-k0260,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1395,prod-t03000-k0251,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1396,prod-t10000-k0214,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1397,prod-t10000-k0260,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1398,prod-t03000-k0318,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1399,prod-t03000-k0016,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1400,prod-t00100-k0252,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1401,prod-t01000-k0125,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1402,prod-t00016-k0352,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1403,prod-t00016-k0240,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1404,prod-t01000-k0110,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1405,prod-t10000-k0353,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1406,prod-t01000-k0124,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1407,prod-t03000-k0377,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1408,prod-t01000-k0206,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1409,prod-t03000-k0295,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1410,prod-t00016-k0180,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1411,prod-t10000-k0153,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1412,prod-t03000-k0265,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1413,prod-t10000-k0149,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1414,prod-t01000-k0208,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1415,prod-t01000-k0213,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1416,prod-t03000-k0304,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1417,prod-t10000-k0323,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1418,prod-t03000-k0366,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1419,prod-t00016-k0155,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1420,prod-t00100-k0204,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1421,prod-t00016-k0066,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1422,prod-t03000-k0310,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1423,prod-t00016-k0362,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1424,prod-t00016-k0061,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1425,prod-t10000-k0122,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1426,prod-t00016-k0288,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1427,prod-t00016-k0311,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1428,prod-t01000-k0286,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1429,prod-t00100-k0056,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1430,prod-t00100-k0187,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1431,prod-t01000-k0109,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1432,prod-t03000-k0387,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1433,prod-t00100-k0376,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1434,prod-t03000-k0348,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1435,prod-t03000-k0138,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1436,prod-t03000-k0130,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1437,prod-t01000-k0079,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1438,prod-t01000-k0267,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1439,prod-t00016-k0095,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1440,prod-t03000-k0010,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1441,prod-t00016-k0134,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1442,prod-t01000-k0373,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1443,prod-t01000-k0339,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1444,prod-t00100-k0256,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
1445,prod-t03000-k0227,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1446,prod-t00016-k0119,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1447,prod-t10000-k0131,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1448,prod-t03000-k0142,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1449,prod-t03000-k0116,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1450,prod-t03000-k0354,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1451,prod-t10000-k0150,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1452,prod-t01000-k0389,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1453,prod-t01000-k0050,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1454,prod-t03000-k0003,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1455,prod-t03000-k0110,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
1456,prod-t10000-k0336,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
1457,prod-t01000-k0254,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
1458,prod-t00016-k0276,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
1459,prod-t00016-k0009,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
